x,y,z,tke
2.0542858,0.65681797,0.005,0.33508709
2.0125124,0.60093588,0.005,0.34248742
2.0146949,0.63738078,0.005,0.36603203
1.9647902,0.6742385,0.005,0.2560907
1.9350857,0.68948364,0.005,0.25323799
1.9442314,0.69920021,0.005,0.29745105
1.9456232,0.68739134,0.005,0.31430599
2.0393262,0.69613796,0.005,0.3330847
1.9715272,0.69108325,0.005,0.31070989
2.0055947,0.6791802,0.005,0.3978138
1.9937094,0.60909873,0.005,0.16061194
2.0052569,0.67516977,0.005,0.42780629
1.989327,0.66589355,0.005,0.33091837
1.7648987,0.82521576,0.005,0.21438272
1.8783249,0.77736139,0.005,0.21505283
1.8897003,0.76074678,0.005,0.14827162
1.8680528,0.78915077,0.005,0.22404224
1.8120794,0.82648665,0.005,0.24470085
1.7669312,0.84987253,0.005,0.28335655
1.777323,0.83261472,0.005,0.24426575
1.8010883,0.83275157,0.005,0.25218242
1.8433672,0.80975646,0.005,0.22743164
1.8344396,0.82245189,0.005,0.28681433
1.8124342,0.85032529,0.005,0.26407999
1.9191613,0.72586775,0.005,0.20892617
1.9175186,0.7063157,0.005,0.23481449
1.9168791,0.72891492,0.005,0.16865218
1.8921357,0.71954972,0.005,0.15427361
1.8973749,0.73289061,0.005,0.1609071
1.9745409,0.6375038,0.005,0.25831604
2.0960562,-0.053424228,0.005,0.2314084
2.1436357,-0.057330895,0.005,0.23390509
2.114429,-0.035613127,0.005,0.22920449
2.1344507,-0.037208963,0.005,0.19754523
2.1397438,-0.017111752,0.005,0.2264706
2.0915935,-0.017155103,0.005,0.23610546
2.1025374,-0.01641077,0.005,0.23442827
2.1201346,-0.057230912,0.005,0.22989827
2.1022673,-0.090807579,0.005,0.24525675
2.1395578,0.15651856,0.005,0.19591749
2.145849,0.14673875,0.005,0.18535818
2.1430707,0.1273011,0.005,0.19129369
2.0762558,0.000924266,0.005,0.25270584
2.14048,0.10090441,0.005,0.20600802
2.1271422,0.081792988,0.005,0.23167066
2.1477826,0.001119898,0.005,0.21206655
2.1243505,0.002338487,0.005,0.23104233
2.1068232,0.029066084,0.005,0.23656924
2.1132805,0.055250511,0.005,0.23106407
2.1456532,0.042895608,0.005,0.228893
2.1366365,0.021841414,0.005,0.23827091
2.0891035,0.022847518,0.005,0.23687081
2.1620092,0.15760195,0.005,0.16940208
2.1475084,0.078342333,0.005,0.18838802
2.0691087,-0.25355002,0.005,0.18951634
2.0867445,-0.073092073,0.005,0.25061056
2.0780838,-0.035991926,0.005,0.24237062
2.0918112,-0.11136504,0.005,0.20134299
2.0356984,-0.2468462,0.005,0.22552286
2.0195086,-0.274398,0.005,0.19901688
1.9999275,-0.28938341,0.005,0.15651527
2.0195634,-0.29776308,0.005,0.1289127
2.081939,-0.21737497,0.005,0.21255346
2.0700932,-0.16194658,0.005,0.22874504
2.0781274,-0.18019342,0.005,0.21545698
2.0343571,-0.22449373,0.005,0.1865755
2.0606298,-0.23076499,0.005,0.22037147
2.0801504,-0.21980824,0.005,0.20988208
2.0620239,-0.2038703,0.005,0.25145751
2.0744154,-0.098505415,0.005,0.23132035
2.0753636,-0.12720373,0.005,0.23421758
1.3740183,0.93791777,0.005,0.4565722
1.3773438,0.9374311,0.005,0.43968466
1.3864454,0.91876674,0.005,0.44357374
1.2988558,0.89159018,0.005,0.45960504
1.2642231,0.87298924,0.005,0.46125752
1.2625178,0.86019129,0.005,0.41204497
1.3121835,0.88530135,0.005,0.42306164
1.3316234,0.8937698,0.005,0.38290256
1.2543529,0.7173965,0.005,0.19479857
1.2234354,0.73382217,0.005,0.2134833
1.2238044,0.75968581,0.005,0.19514099
1.2392141,0.84198982,0.005,0.32218635
1.2294866,0.80023259,0.005,0.25428265
1.7145489,0.85035533,0.005,0.24827619
1.7151247,0.84624606,0.005,0.24316685
1.7279097,0.83155763,0.005,0.22196989
1.7524602,0.83310717,0.005,0.22800837
1.6416551,0.91921407,0.005,0.22806996
1.6965294,0.92553407,0.005,0.19951899
1.6939994,0.92788512,0.005,0.18830952
1.6444176,0.9175784,0.005,0.21158746
1.6836556,0.88262326,0.005,0.26382905
1.6849947,0.8798818,0.005,0.26395378
1.6604668,0.86746794,0.005,0.25391653
1.6352448,0.87960988,0.005,0.27039218
1.6393005,0.89851356,0.005,0.26976284
1.6184043,0.90089798,0.005,0.3030411
1.5855582,0.89547825,0.005,0.29755819
1.5612463,0.89431024,0.005,0.30250573
1.5459142,0.91018289,0.005,0.27280074
1.63811,0.91673523,0.005,0.23368052
1.5935527,0.91301751,0.005,0.24987547
1.4197145,0.88938838,0.005,0.38588455
1.3969288,0.89911318,0.005,0.41510084
1.4355119,0.90499324,0.005,0.42551345
1.470534,0.90378004,0.005,0.34047395
1.4860692,0.90589035,0.005,0.38001761
1.5077033,0.92723399,0.005,0.36100322
1.4450104,0.89309967,0.005,0.41282189
1.6904107,0.83636427,0.005,0.22375537
1.6751082,0.86178631,0.005,0.2516692
1.7029079,0.82950306,0.005,0.22229825
1.5249767,0.90819484,0.005,0.31393474
1.5286039,0.89524537,0.005,0.32925338
1.4631968,0.89229232,0.005,0.38677779
1.4864343,0.89269662,0.005,0.36686271
1.3751181,0.90107799,0.005,0.47297174
1.264285,0.90937614,0.005,0.52897
1.2436596,0.87277395,0.005,0.47943914
1.2675819,0.91177934,0.005,0.53820759
1.3090402,0.90872437,0.005,0.5631296
1.3304957,0.9462378,0.005,0.46466774
1.3121375,0.91049856,0.005,0.48806375
1.3536078,0.90475231,0.005,0.50498104
1.1713117,0.82572436,0.005,0.45974678
1.1301125,0.87431383,0.005,0.58755821
1.2514315,0.85194528,0.005,0.41130805
1.1715378,0.85956907,0.005,0.5316782
1.1743594,0.85703963,0.005,0.53546816
1.1745244,0.82308143,0.005,0.47101104
1.1888326,0.7859562,0.005,0.3015272
1.1729919,0.81913215,0.005,0.41173968
1.2197798,0.78088474,0.005,0.2791934
1.2158451,0.82520723,0.005,0.40926754
1.2394705,0.87072009,0.005,0.48052141
1.2140481,0.82857323,0.005,0.41659799
1.240325,0.86736965,0.005,0.4587616
2.1441655,0.24449697,0.005,0.19464587
2.1456575,0.16655709,0.005,0.18156102
2.1487157,0.21867751,0.005,0.19137926
2.1411037,0.19387108,0.005,0.18795556
2.1218784,0.23246439,0.005,0.19288701
2.1605511,0.2391454,0.005,0.20375064
2.1607406,0.21832353,0.005,0.1876324
2.1645734,0.19427657,0.005,0.18355134
2.0858772,0.45736614,0.005,0.19568092
2.0956798,0.43219081,0.005,0.25001797
2.0931954,0.41964915,0.005,0.22288263
2.1077545,0.40244341,0.005,0.22466852
2.1199605,0.3578496,0.005,0.25321952
2.1218197,0.31097355,0.005,0.22474144
2.0561934,0.46039739,0.005,0.17972669
2.0867231,0.48311689,0.005,0.20732895
2.0582991,0.52596462,0.005,0.15549137
2.0517168,0.48978004,0.005,0.16984445
2.0514321,0.47274154,0.005,0.21100712
2.1368632,0.30973339,0.005,0.23700473
2.1357985,0.33157423,0.005,0.28262573
2.1404769,0.28593969,0.005,0.25094739
2.1318979,0.26660854,0.005,0.20536467
2.1182342,0.26719725,0.005,0.2039282
2.1123257,0.29386917,0.005,0.22324513
2.160723,0.40211225,0.005,0.29833695
2.1341698,0.33507919,0.005,0.29245496
2.1430857,0.39046365,0.005,0.26518613
2.1214631,0.4019084,0.005,0.24355371
2.1191137,0.42110059,0.005,0.29345772
2.1164391,0.42409131,0.005,0.28199667
2.0153024,0.5981012,0.005,0.28775442
1.9741427,0.60362017,0.005,0.15514939
2.0120921,0.55827886,0.005,0.15161279
1.9981333,0.57999307,0.005,0.11123333
2.0101578,0.59825546,0.005,0.30778953
2.0129478,0.59542084,0.005,0.24877089
2.0227931,0.53211182,0.005,0.13710475
1.9553324,0.66311139,0.005,0.28003496
1.9329379,0.68141574,0.005,0.38901922
1.9474669,0.67671466,0.005,0.40336087
1.9758266,0.62015134,0.005,0.24464928
1.9741312,0.65551394,0.005,0.41986907
1.7652597,0.80514622,0.005,0.20347911
1.8755269,0.77590418,0.005,0.19048914
1.8775872,0.75520766,0.005,0.14241852
1.8640924,0.78672808,0.005,0.19342616
1.8137482,0.80701476,0.005,0.20964572
1.8324305,0.80218095,0.005,0.20303977
1.7890878,0.81615227,0.005,0.25298586
1.8529621,0.79707891,0.005,0.22010854
1.7157278,0.82251424,0.005,0.21100226
1.9161692,0.68720347,0.005,0.36007085
1.903077,0.7049076,0.005,0.18138099
1.8742675,0.716429,0.005,0.17959309
1.8785342,0.73762888,0.005,0.17112648
1.9628578,0.56939554,0.005,0.12112507
1.9598821,0.60760099,0.005,0.11246884
1.9594396,0.63816738,0.005,0.18405224
2.0930531,-0.064104542,0.005,0.22938782
2.0856798,-0.044345628,0.005,0.22912873
2.1314507,-0.03910448,0.005,0.20238042
2.1312683,-0.041774515,0.005,0.21782881
2.1289451,-0.036371332,0.005,0.19702955
2.0997684,-0.03458437,0.005,0.2116127
2.1319449,-0.034475807,0.005,0.18702653
2.0855372,-0.007670834,0.005,0.23368925
2.0835917,-0.027292622,0.005,0.22650252
2.1047134,0.001765898,0.005,0.21942744
2.1005981,0.002574201,0.005,0.22508237
2.0835979,0.010711423,0.005,0.23232725
2.110183,-0.073429488,0.005,0.22013128
2.1258681,0.15632969,0.005,0.18656556
2.1284597,0.13901865,0.005,0.16176295
2.1336539,0.11956191,0.005,0.20111929
2.1125021,0.15745527,0.005,0.19942312
2.059154,-0.001389949,0.005,0.24672417
2.1331277,0.090184391,0.005,0.20134993
2.1153574,0.088553175,0.005,0.2147181
2.0683641,0.038821127,0.005,0.23576124
2.1022766,0.091601022,0.005,0.21793023
2.0929334,0.068343692,0.005,0.2297522
2.1448984,0.003109853,0.005,0.22606544
2.1101539,0.043864127,0.005,0.22563459
2.1026335,0.060477152,0.005,0.22848117
2.1277726,0.0405242,0.005,0.21228264
2.0784678,0.031904992,0.005,0.23044346
2.0732474,-0.070814967,0.005,0.24156104
2.0642893,-0.035699885,0.005,0.23616382
2.0882103,-0.11176606,0.005,0.20973915
2.0104797,-0.28120121,0.005,0.1605693
2.0230958,-0.25219718,0.005,0.25247821
1.9897046,-0.28121272,0.005,0.16795452
1.9791479,-0.29759058,0.005,0.13406438
1.9685121,-0.28108171,0.005,0.17467222
1.9583317,-0.28942394,0.005,0.16643427
2.0541561,-0.16787618,0.005,0.25021434
2.0628111,-0.14275163,0.005,0.20470104
2.0313342,-0.22160046,0.005,0.19576925
2.0567679,-0.21775806,0.005,0.21472067
2.045676,-0.18976788,0.005,0.2518723
2.0630946,-0.093357667,0.005,0.23632407
2.0699828,-0.108903,0.005,0.21488366
2.0648577,-0.12125692,0.005,0.25119033
1.9394894,-0.29873046,0.005,0.12203477
1.3555585,0.90255547,0.005,0.43968132
1.3939118,0.90061969,0.005,0.43967924
1.2881126,0.87467784,0.005,0.45961908
1.284399,0.87280005,0.005,0.46510252
1.2798113,0.85212833,0.005,0.3556914
1.3094544,0.87181044,0.005,0.45559058
1.3421173,0.88395244,0.005,0.41599089
1.30676,0.86083513,0.005,0.38643667
1.2655141,0.72424406,0.005,0.13030635
1.2298374,0.74448919,0.005,0.16277933
1.2414061,0.72706228,0.005,0.2267139
1.2336746,0.7696569,0.005,0.225639
1.2395926,0.78024441,0.005,0.19343129
1.2422761,0.82110947,0.005,0.26935986
1.2337947,0.81196594,0.005,0.35428995
1.7406282,0.81641442,0.005,0.23488833
1.6475495,0.86093378,0.005,0.25004643
1.6353168,0.85438699,0.005,0.25468981
1.6330485,0.87749511,0.005,0.2673533
1.6336019,0.89760536,0.005,0.28131723
1.6007925,0.88858765,0.005,0.2986322
1.6110172,0.86324352,0.005,0.26112697
1.5772535,0.87838811,0.005,0.27393836
1.5503044,0.88579386,0.005,0.32455012
1.4365911,0.88340062,0.005,0.35768792
1.4079312,0.88322717,0.005,0.37756255
1.5010208,0.9087562,0.005,0.31338808
1.455265,0.88147515,0.005,0.34866652
1.6777364,0.82653093,0.005,0.22004965
1.6649309,0.8440969,0.005,0.24982706
1.6904961,0.81196046,0.005,0.23187822
1.6648502,0.81658095,0.005,0.19919571
1.5036288,0.88423282,0.005,0.35201573
1.5036926,0.90625596,0.005,0.28067157
1.5157927,0.88935888,0.005,0.33203131
1.4734567,0.88445586,0.005,0.36697146
1.3955561,0.87695795,0.005,0.35179949
1.3766719,0.88738614,0.005,0.39523464
1.3544599,0.89919847,0.005,0.42957678
1.3540157,0.87366456,0.005,0.35937685
1.6399077,0.82942408,0.005,0.2204352
1.2609881,0.83618015,0.005,0.42479306
2.1073039,0.25311676,0.005,0.19060913
2.0863655,0.25236723,0.005,0.19391409
2.1269515,0.24961197,0.005,0.20132111
2.113869,0.24225213,0.005,0.19234598
2.1293747,0.17488022,0.005,0.16732451
2.1046553,0.17937863,0.005,0.18903407
2.1053605,0.21620385,0.005,0.19031602
2.1219432,0.1958704,0.005,0.18551722
2.0861499,0.1821081,0.005,0.18588123
2.1454155,0.20576389,0.005,0.18274274
2.114702,0.2243942,0.005,0.19354331
2.1609201,0.19729535,0.005,0.18872117
2.0707865,0.45823643,0.005,0.20661411
2.0754983,0.43965492,0.005,0.28902671
2.0791516,0.41978097,0.005,0.24389783
2.1029167,0.3904362,0.005,0.25109357
2.1112702,0.34619972,0.005,0.2549713
2.1090806,0.36871994,0.005,0.26929012
2.1022646,0.33422479,0.005,0.22454759
2.1119051,0.32281542,0.005,0.25247622
2.0979917,0.37854394,0.005,0.2311006
2.0463419,0.44660068,0.005,0.19635114
2.0690689,0.47535285,0.005,0.24084446
2.0452974,0.51953596,0.005,0.1800558
2.0385592,0.49280709,0.005,0.17191088
2.0330029,0.46912947,0.005,0.23651999
2.1383142,0.2886728,0.005,0.27032554
2.1369069,0.2833178,0.005,0.24025054
2.1174531,0.27804232,0.005,0.24101688
2.1186123,0.28305247,0.005,0.26069945
2.0975316,0.29330355,0.005,0.23651348
2.1293223,0.33491299,0.005,0.27992046
2.1251671,0.37986597,0.005,0.30940104
2.1230752,0.38265511,0.005,0.29026026
1.9732474,0.58706373,0.005,0.20478886
2.0096462,0.55582219,0.005,0.14816557
1.9895291,0.57183719,0.005,0.13635425
1.9809704,0.56418508,0.005,0.11039656
2.0084302,0.53583497,0.005,0.13500516
2.025609,0.51865101,0.005,0.17025383
2.0243666,0.49667373,0.005,0.17048444
1.9333547,0.66929227,0.005,0.33047882
1.9431584,0.66327,0.005,0.33743808
1.9554777,0.65197003,0.005,0.34947929
1.9184813,0.68469566,0.005,0.46686724
1.9141682,0.66104263,0.005,0.26665547
1.7778035,0.79665607,0.005,0.19631691
1.7539035,0.79672468,0.005,0.19839695
1.8757175,0.77220148,0.005,0.17359965
1.8649393,0.75260639,0.005,0.13275059
1.8557959,0.77461791,0.005,0.15547401
1.8581038,0.73570615,0.005,0.12526488
1.8032615,0.79736751,0.005,0.19438089
1.8353735,0.79001033,0.005,0.18411072
1.8389783,0.776649,0.005,0.15841188
1.7913007,0.78862172,0.005,0.18427722
1.7889456,0.81247401,0.005,0.21810389
1.7415856,0.78777415,0.005,0.17585893
1.7160902,0.80238056,0.005,0.19201161
1.8979224,0.69172573,0.005,0.3152574
1.8973559,0.68056363,0.005,0.29446545
1.867801,0.70548236,0.005,0.21664996
1.8677368,0.72646195,0.005,0.1698361
1.9947456,0.53926092,0.005,0.13922995
1.9508228,0.59468722,0.005,0.12424903
1.9580859,0.58277088,0.005,0.1530631
1.9517618,0.55833691,0.005,0.12270363
1.9488859,0.62434047,0.005,0.1702892
1.9194552,0.62171906,0.005,0.15944986
1.9128214,0.60317469,0.005,0.12768549
1.9065663,0.64382201,0.005,0.27867118
2.0759711,-0.053657573,0.005,0.21402453
2.0961225,-0.036115531,0.005,0.21633406
2.0715072,-0.018032469,0.005,0.21188237
2.0665386,0.018537,0.005,0.21416637
2.1270492,0.17241292,0.005,0.16942653
2.1087694,0.16808453,0.005,0.18113506
2.1243818,0.14009583,0.005,0.16202304
2.1203055,0.1206284,0.005,0.19341183
2.0798357,0.14819311,0.005,0.19395019
2.1006048,0.1447947,0.005,0.19960575
2.107878,0.12159745,0.005,0.2127952
2.0951853,0.10715907,0.005,0.20895061
2.0525234,0.033915367,0.005,0.23134559
2.0516129,0.022105098,0.005,0.23270608
2.0568767,-0.013119679,0.005,0.23197682
2.0491171,0.011125281,0.005,0.25127262
2.0548713,-0.022964112,0.005,0.22713779
2.1188233,0.10341307,0.005,0.18168385
2.1113985,0.073847607,0.005,0.20147473
2.0720925,0.050406046,0.005,0.22613558
2.0952158,0.081241325,0.005,0.21497944
2.0761228,0.063394971,0.005,0.22495289
2.0928586,0.047267187,0.005,0.20794915
2.0893362,0.045490202,0.005,0.21494254
2.0726917,-0.055372875,0.005,0.22286108
2.0598142,-0.070361681,0.005,0.25369975
2.0552831,-0.049548954,0.005,0.23961362
2.0530877,-0.085296206,0.005,0.2513333
2.0006495,-0.26514816,0.005,0.16332407
2.0159993,-0.24130268,0.005,0.23730169
1.9791991,-0.27332795,0.005,0.22148219
1.9579192,-0.26501587,0.005,0.17133932
1.9484746,-0.28198892,0.005,0.16160084
2.0442564,-0.15630797,0.005,0.23283303
2.0388758,-0.14539127,0.005,0.24815868
2.0331297,-0.21720375,0.005,0.19918984
2.0277646,-0.19567592,0.005,0.23892955
2.0515668,-0.1057899,0.005,0.19912751
2.0462692,-0.12743644,0.005,0.24725117
1.9269061,-0.28163052,0.005,0.16830482
1.9184161,-0.28938049,0.005,0.20194031
1.280821,0.8396377,0.005,0.401398
1.2928404,0.85787129,0.005,0.39541811
1.3302112,0.86856174,0.005,0.43681189
1.3245827,0.84654444,0.005,0.33769163
1.2600975,0.73843664,0.005,0.14477707
1.2453245,0.74267292,0.005,0.18576065
1.2481155,0.76033348,0.005,0.22934857
1.2848474,0.82764143,0.005,0.32370487
1.3157381,0.82140303,0.005,0.30921519
1.2696162,0.81437093,0.005,0.28796268
1.2505882,0.77834809,0.005,0.2152658
1.2569187,0.8171736,0.005,0.32263708
1.2511512,0.79705697,0.005,0.33168775
1.7410518,0.81203967,0.005,0.22526929
1.6613821,0.84440202,0.005,0.25500759
1.6386555,0.84170735,0.005,0.25306308
1.6296469,0.8786931,0.005,0.27272481
1.6062262,0.87601483,0.005,0.28224534
1.5981202,0.85630578,0.005,0.25781563
1.5764027,0.87487763,0.005,0.29314208
1.5537629,0.87275237,0.005,0.30082551
1.5573221,0.86010146,0.005,0.26374707
1.5859327,0.8493703,0.005,0.24810781
1.4370825,0.87044019,0.005,0.33937204
1.4190221,0.86759979,0.005,0.36498284
1.4560069,0.87772632,0.005,0.33615449
1.6649991,0.84070939,0.005,0.2439076
1.6905206,0.80806392,0.005,0.23100999
1.6652089,0.79664797,0.005,0.17400271
1.6524081,0.82299089,0.005,0.21634191
1.5080762,0.87148166,0.005,0.31544214
1.5283031,0.87233704,0.005,0.29992974
1.4528729,0.87479907,0.005,0.3304829
1.4426783,0.85539752,0.005,0.28458697
1.4723461,0.87410426,0.005,0.33132151
1.3985667,0.86443496,0.005,0.36820784
1.3664335,0.88012272,0.005,0.39783639
1.3521725,0.85087734,0.005,0.31303164
1.4021549,0.85034084,0.005,0.31223187
1.4148381,0.8449651,0.005,0.31848013
1.3241014,0.80266362,0.005,0.21743208
1.3784466,0.83229965,0.005,0.28051001
1.4295119,0.84067678,0.005,0.2779991
1.627439,0.82057893,0.005,0.21105325
1.53965,0.84856707,0.005,0.26002058
2.0757868,0.26470307,0.005,0.19584274
2.0837269,0.28822973,0.005,0.20844235
2.0965433,0.25372264,0.005,0.19499791
2.0775368,0.23651832,0.005,0.19274241
2.0868146,0.21620233,0.005,0.18912314
2.077723,0.20213443,0.005,0.18405153
2.0661628,0.16769351,0.005,0.19150242
2.1007173,0.23468305,0.005,0.19742134
2.1137984,0.18722688,0.005,0.18592095
2.113533,0.20674703,0.005,0.18240768
2.077616,0.17420262,0.005,0.18698055
2.0825672,0.19313774,0.005,0.18204275
2.1294725,0.2143296,0.005,0.18355362
2.0724533,0.44201469,0.005,0.27653161
2.0633898,0.42186618,0.005,0.22745615
2.0537591,0.43453401,0.005,0.25046134
2.0833673,0.39978066,0.005,0.28719109
2.0925491,0.35726967,0.005,0.31148341
2.081852,0.33249095,0.005,0.23341569
2.0954685,0.31053081,0.005,0.28261989
2.0779817,0.37542465,0.005,0.2413958
2.0729389,0.30324015,0.005,0.22593708
2.0315981,0.44633946,0.005,0.20354912
2.0440807,0.51588869,0.005,0.19255166
2.0296988,0.46558842,0.005,0.25419149
2.0105677,0.48105797,0.005,0.18965778
2.0987165,0.27368554,0.005,0.24658966
2.0993526,0.27698073,0.005,0.27752301
2.0050886,0.55724651,0.005,0.16007788
1.9881637,0.5524388,0.005,0.13951898
2.0058897,0.51631325,0.005,0.17667075
2.0234561,0.51312709,0.005,0.1873412
1.9249282,0.66437757,0.005,0.37663153
1.937333,0.64852118,0.005,0.44346327
1.9168631,0.68129182,0.005,0.50643522
1.9057283,0.67116827,0.005,0.37179095
1.7668859,0.78074217,0.005,0.20149601
1.7661147,0.75329763,0.005,0.13466437
1.8582944,0.76278353,0.005,0.14984706
1.8464675,0.73421097,0.005,0.13617758
1.817434,0.78283721,0.005,0.19616686
1.8298471,0.76526564,0.005,0.14332169
1.7925482,0.76890254,0.005,0.14711778
1.8179032,0.75555485,0.005,0.12580502
1.834385,0.72846502,0.005,0.12066014
1.7288125,0.79508746,0.005,0.19280688
1.7419497,0.76754522,0.005,0.15534759
1.703644,0.79369622,0.005,0.19191444
1.6781499,0.79085112,0.005,0.17978817
1.8797363,0.69617134,0.005,0.3553037
1.8811026,0.6724084,0.005,0.35949457
1.8564774,0.69790459,0.005,0.18349725
1.8563198,0.71513253,0.005,0.25579029
1.9271518,0.59007853,0.005,0.11778245
1.9277048,0.5667122,0.005,0.11846
1.9875667,0.52904522,0.005,0.15391278
1.938308,0.59463084,0.005,0.1434191
1.9430251,0.57637566,0.005,0.19060583
1.9389815,0.56158096,0.005,0.12915586
1.9531786,0.54753697,0.005,0.15103848
1.9349526,0.62462455,0.005,0.21045579
1.9119723,0.6327095,0.005,0.30995089
1.8989383,0.60144639,0.005,0.17444314
1.8928413,0.64256155,0.005,0.35861376
2.0902476,0.16399245,0.005,0.17334326
2.0715642,0.15831596,0.005,0.18135916
2.121928,0.13743098,0.005,0.16816597
2.0691142,0.14030471,0.005,0.19614393
2.1043549,0.1331912,0.005,0.20108508
2.0616586,0.1321604,0.005,0.2067302
2.0779707,0.11030916,0.005,0.20382166
2.0441959,0.12998129,0.005,0.20177346
2.0444596,0.04252106,0.005,0.22574674
2.0365522,0.026109068,0.005,0.2156923
2.0417893,-0.008464428,0.005,0.22319244
2.038038,0.010416538,0.005,0.24138752
2.0440121,-0.022890529,0.005,0.22398093
2.0246036,0.013201402,0.005,0.25278172
2.0543928,0.054600399,0.005,0.21080709
2.0797911,0.087747119,0.005,0.19112106
2.0654757,0.069925569,0.005,0.2179337
2.0434756,-0.049846977,0.005,0.23333237
2.0561423,-0.060375221,0.005,0.23476855
2.0338621,-0.090240367,0.005,0.24167371
2.000685,-0.26138115,0.005,0.20174266
2.0041451,-0.23501073,0.005,0.25287205
1.9795017,-0.25546509,0.005,0.24918857
1.9580288,-0.2617884,0.005,0.20216657
1.937116,-0.2739577,0.005,0.19707562
2.0252132,-0.16929381,0.005,0.2068423
2.0245214,-0.15092829,0.005,0.23694216
2.0103731,-0.19696023,0.005,0.25096321
2.0226619,-0.17356236,0.005,0.2089493
2.0484467,-0.10656459,0.005,0.20455201
2.0354154,-0.12111627,0.005,0.23822892
2.0230811,-0.11561964,0.005,0.25185207
2.0090442,-0.15044759,0.005,0.25192168
1.9967889,-0.16708076,0.005,0.24951917
2.0105569,-0.076184578,0.005,0.25599298
1.914094,-0.26412711,0.005,0.13719149
1.9073786,-0.28126764,0.005,0.17445412
1.3010302,0.84293944,0.005,0.42772299
1.3378097,0.84696543,0.005,0.3647027
1.3245547,0.83213913,0.005,0.3854664
1.2735037,0.75066751,0.005,0.13351214
1.2497693,0.75758809,0.005,0.24554306
1.2984829,0.82335794,0.005,0.32214788
1.2782873,0.79476804,0.005,0.24749233
1.2640013,0.77510196,0.005,0.16501386
